#    L    TT             EE             TE             PP             TP          
  1414    0.84053E+03    0.14358E+02   -0.54193E+02    0.13379E+06    0.28996E+02
  1415    0.84116E+03    0.14189E+02   -0.53585E+02    0.13357E+06    0.29768E+02
  1416    0.84179E+03    0.14023E+02   -0.52967E+02    0.13335E+06    0.30558E+02
  1417    0.84228E+03    0.13858E+02   -0.52341E+02    0.13313E+06    0.31364E+02
  1418    0.84275E+03    0.13696E+02   -0.51705E+02    0.13291E+06    0.32187E+02
  1419    0.84316E+03    0.13538E+02   -0.51060E+02    0.13269E+06    0.33024E+02
  1420    0.84356E+03    0.13382E+02   -0.50408E+02    0.13247E+06    0.33876E+02
  1421    0.84389E+03    0.13229E+02   -0.49746E+02    0.13225E+06    0.34740E+02
  1422    0.84421E+03    0.13079E+02   -0.49078E+02    0.13203E+06    0.35616E+02
  1423    0.84439E+03    0.12932E+02   -0.48401E+02    0.13181E+06    0.36503E+02
  1424    0.84464E+03    0.12787E+02   -0.47717E+02    0.13160E+06    0.37399E+02
  1425    0.84473E+03    0.12646E+02   -0.47026E+02    0.13138E+06    0.38305E+02
  1426    0.84476E+03    0.12508E+02   -0.46328E+02    0.13116E+06    0.39218E+02
  1427    0.84485E+03    0.12373E+02   -0.45623E+02    0.13095E+06    0.40137E+02
  1428    0.84479E+03    0.12241E+02   -0.44913E+02    0.13073E+06    0.41063E+02
  1429    0.84466E+03    0.12113E+02   -0.44195E+02    0.13052E+06    0.41993E+02
  1430    0.84453E+03    0.11987E+02   -0.43474E+02    0.13030E+06    0.42927E+02
  1431    0.84432E+03    0.11864E+02   -0.42745E+02    0.13009E+06    0.43864E+02
  1432    0.84404E+03    0.11745E+02   -0.42012E+02    0.12987E+06    0.44802E+02
  1433    0.84382E+03    0.11630E+02   -0.41274E+02    0.12966E+06    0.45741E+02
  1434    0.84346E+03    0.11518E+02   -0.40530E+02    0.12945E+06    0.46679E+02
  1435    0.84302E+03    0.11408E+02   -0.39784E+02    0.12923E+06    0.47616E+02
  1436    0.84258E+03    0.11302E+02   -0.39034E+02    0.12902E+06    0.48551E+02
  1437    0.84199E+03    0.11200E+02   -0.38278E+02    0.12881E+06    0.49482E+02
  1438    0.84140E+03    0.11100E+02   -0.37521E+02    0.12860E+06    0.50408E+02
  1439    0.84073E+03    0.11005E+02   -0.36759E+02    0.12839E+06    0.51329E+02
  1440    0.84006E+03    0.10913E+02   -0.35995E+02    0.12818E+06    0.52244E+02
  1441    0.83932E+03    0.10823E+02   -0.35230E+02    0.12797E+06    0.53151E+02
  1442    0.83850E+03    0.10738E+02   -0.34462E+02    0.12776E+06    0.54050E+02
  1443    0.83760E+03    0.10657E+02   -0.33690E+02    0.12755E+06    0.54939E+02
  1444    0.83670E+03    0.10579E+02   -0.32918E+02    0.12734E+06    0.55817E+02
  1445    0.83565E+03    0.10505E+02   -0.32145E+02    0.12713E+06    0.56684E+02
  1446    0.83467E+03    0.10434E+02   -0.31370E+02    0.12692E+06    0.57538E+02
  1447    0.83347E+03    0.10367E+02   -0.30592E+02    0.12672E+06    0.58378E+02
  1448    0.83234E+03    0.10303E+02   -0.29817E+02    0.12651E+06    0.59204E+02
  1449    0.83113E+03    0.10243E+02   -0.29040E+02    0.12630E+06    0.60014E+02
  1450    0.82985E+03    0.10186E+02   -0.28263E+02    0.12610E+06    0.60808E+02
  1451    0.82856E+03    0.10134E+02   -0.27488E+02    0.12589E+06    0.61584E+02
  1452    0.82713E+03    0.10084E+02   -0.26714E+02    0.12568E+06    0.62341E+02
  1453    0.82569E+03    0.10039E+02   -0.25939E+02    0.12548E+06    0.63078E+02
  1454    0.82425E+03    0.99970E+01   -0.25165E+02    0.12527E+06    0.63796E+02
  1455    0.82274E+03    0.99583E+01   -0.24394E+02    0.12507E+06    0.64492E+02
  1456    0.82115E+03    0.99242E+01   -0.23625E+02    0.12486E+06    0.65166E+02
  1457    0.81941E+03    0.98924E+01   -0.22857E+02    0.12466E+06    0.65817E+02
  1458    0.81774E+03    0.98652E+01   -0.22092E+02    0.12446E+06    0.66444E+02
  1459    0.81600E+03    0.98410E+01   -0.21328E+02    0.12426E+06    0.67047E+02
  1460    0.81417E+03    0.98213E+01   -0.20568E+02    0.12405E+06    0.67624E+02
  1461    0.81235E+03    0.98033E+01   -0.19811E+02    0.12385E+06    0.68175E+02
  1462    0.81045E+03    0.97898E+01   -0.19058E+02    0.12365E+06    0.68698E+02
  1463    0.80841E+03    0.97801E+01   -0.18308E+02    0.12345E+06    0.69193E+02
  1464    0.80643E+03    0.97735E+01   -0.17561E+02    0.12325E+06    0.69659E+02
  1465    0.80430E+03    0.97706E+01   -0.16819E+02    0.12305E+06    0.70095E+02
  1466    0.80225E+03    0.97716E+01   -0.16081E+02    0.12285E+06    0.70500E+02
  1467    0.80005E+03    0.97756E+01   -0.15348E+02    0.12265E+06    0.70873E+02
  1468    0.79784E+03    0.97835E+01   -0.14620E+02    0.12245E+06    0.71214E+02
  1469    0.79563E+03    0.97944E+01   -0.13897E+02    0.12225E+06    0.71522E+02
  1470    0.79320E+03    0.98083E+01   -0.13179E+02    0.12205E+06    0.71795E+02
  1471    0.79092E+03    0.98268E+01   -0.12467E+02    0.12185E+06    0.72033E+02
  1472    0.78856E+03    0.98483E+01   -0.11761E+02    0.12165E+06    0.72235E+02
  1473    0.78612E+03    0.98729E+01   -0.11062E+02    0.12146E+06    0.72400E+02
  1474    0.78354E+03    0.99006E+01   -0.10368E+02    0.12126E+06    0.72527E+02
  1475    0.78102E+03    0.99313E+01   -0.96808E+01    0.12106E+06    0.72615E+02
  1476    0.77844E+03    0.99658E+01   -0.90014E+01    0.12086E+06    0.72664E+02
  1477    0.77584E+03    0.10003E+02   -0.83281E+01    0.12067E+06    0.72673E+02
  1478    0.77318E+03    0.10044E+02   -0.76624E+01    0.12047E+06    0.72640E+02
  1479    0.77051E+03    0.10088E+02   -0.70045E+01    0.12028E+06    0.72565E+02
  1480    0.76777E+03    0.10136E+02   -0.63541E+01    0.12008E+06    0.72447E+02
  1481    0.76496E+03    0.10186E+02   -0.57115E+01    0.11989E+06    0.72284E+02
  1482    0.76215E+03    0.10239E+02   -0.50771E+01    0.11969E+06    0.72078E+02
  1483    0.75929E+03    0.10296E+02   -0.44510E+01    0.11950E+06    0.71825E+02
  1484    0.75641E+03    0.10354E+02   -0.38335E+01    0.11931E+06    0.71526E+02
  1485    0.75348E+03    0.10416E+02   -0.32247E+01    0.11911E+06    0.71179E+02
  1486    0.75050E+03    0.10482E+02   -0.26246E+01    0.11892E+06    0.70785E+02
  1487    0.74749E+03    0.10549E+02   -0.20337E+01    0.11873E+06    0.70341E+02
  1488    0.74446E+03    0.10620E+02   -0.14521E+01    0.11854E+06    0.69847E+02
  1489    0.74137E+03    0.10694E+02   -0.87992E+00    0.11835E+06    0.69302E+02
  1490    0.73826E+03    0.10770E+02   -0.31732E+00    0.11815E+06    0.68705E+02
  1491    0.73512E+03    0.10849E+02    0.23540E+00    0.11796E+06    0.68055E+02
  1492    0.73195E+03    0.10930E+02    0.77821E+00    0.11777E+06    0.67352E+02
  1493    0.72875E+03    0.11014E+02    0.13109E+01    0.11758E+06    0.66595E+02
  1494    0.72551E+03    0.11100E+02    0.18332E+01    0.11739E+06    0.65782E+02
  1495    0.72225E+03    0.11189E+02    0.23451E+01    0.11720E+06    0.64913E+02
  1496    0.71896E+03    0.11281E+02    0.28466E+01    0.11702E+06    0.63988E+02
  1497    0.71564E+03    0.11374E+02    0.33373E+01    0.11683E+06    0.63004E+02
  1498    0.71231E+03    0.11470E+02    0.38171E+01    0.11664E+06    0.61961E+02
  1499    0.70894E+03    0.11568E+02    0.42860E+01    0.11645E+06    0.60859E+02
  1500    0.70555E+03    0.11669E+02    0.47438E+01    0.11626E+06    0.59696E+02
  1501    0.70213E+03    0.11771E+02    0.51905E+01    0.11608E+06    0.58473E+02
  1502    0.69870E+03    0.11875E+02    0.56256E+01    0.11589E+06    0.57191E+02
  1503    0.69525E+03    0.11982E+02    0.60493E+01    0.11570E+06    0.55855E+02
  1504    0.69177E+03    0.12091E+02    0.64617E+01    0.11552E+06    0.54468E+02
  1505    0.68827E+03    0.12201E+02    0.68623E+01    0.11533E+06    0.53033E+02
  1506    0.68476E+03    0.12314E+02    0.72513E+01    0.11514E+06    0.51555E+02
  1507    0.68122E+03    0.12428E+02    0.76285E+01    0.11496E+06    0.50035E+02
  1508    0.67768E+03    0.12544E+02    0.79936E+01    0.11477E+06    0.48478E+02
  1509    0.67411E+03    0.12661E+02    0.83468E+01    0.11459E+06    0.46888E+02
  1510    0.67054E+03    0.12781E+02    0.86877E+01    0.11441E+06    0.45266E+02
  1511    0.66694E+03    0.12901E+02    0.90172E+01    0.11422E+06    0.43618E+02
  1512    0.66333E+03    0.13023E+02    0.93329E+01    0.11404E+06    0.41947E+02
  1513    0.65971E+03    0.13147E+02    0.96378E+01    0.11386E+06    0.40255E+02
  1514    0.65608E+03    0.13273E+02    0.99297E+01    0.11367E+06    0.38547E+02
  1515    0.65247E+03    0.13399E+02    0.10210E+02    0.11349E+06    0.36826E+02
  1516    0.64882E+03    0.13527E+02    0.10477E+02    0.11331E+06    0.35095E+02
  1517    0.64517E+03    0.13656E+02    0.10732E+02    0.11313E+06    0.33358E+02
  1518    0.64152E+03    0.13786E+02    0.10976E+02    0.11295E+06    0.31618E+02
  1519    0.63785E+03    0.13916E+02    0.11205E+02    0.11276E+06    0.29879E+02
  1520    0.63420E+03    0.14048E+02    0.11423E+02    0.11258E+06    0.28143E+02
  1521    0.63052E+03    0.14182E+02    0.11628E+02    0.11240E+06    0.26416E+02
  1522    0.62684E+03    0.14315E+02    0.11821E+02    0.11222E+06    0.24699E+02
  1523    0.62317E+03    0.14449E+02    0.12001E+02    0.11204E+06    0.22996E+02
  1524    0.61949E+03    0.14585E+02    0.12168E+02    0.11186E+06    0.21312E+02
  1525    0.61581E+03    0.14722E+02    0.12323E+02    0.11168E+06    0.19649E+02
  1526    0.61214E+03    0.14858E+02    0.12466E+02    0.11151E+06    0.18011E+02
  1527    0.60847E+03    0.14995E+02    0.12595E+02    0.11133E+06    0.16400E+02
  1528    0.60479E+03    0.15132E+02    0.12712E+02    0.11115E+06    0.14822E+02
  1529    0.60113E+03    0.15270E+02    0.12818E+02    0.11097E+06    0.13279E+02
  1530    0.59747E+03    0.15408E+02    0.12910E+02    0.11079E+06    0.11774E+02
  1531    0.59381E+03    0.15547E+02    0.12989E+02    0.11062E+06    0.10311E+02
  1532    0.59017E+03    0.15687E+02    0.13057E+02    0.11044E+06    0.88939E+01
  1533    0.58652E+03    0.15825E+02    0.13113E+02    0.11026E+06    0.75255E+01
  1534    0.58289E+03    0.15965E+02    0.13155E+02    0.11009E+06    0.62095E+01
  1535    0.57927E+03    0.16104E+02    0.13186E+02    0.10991E+06    0.49493E+01
  1536    0.57566E+03    0.16243E+02    0.13204E+02    0.10974E+06    0.37483E+01
  1537    0.57207E+03    0.16382E+02    0.13210E+02    0.10956E+06    0.26100E+01
  1538    0.56849E+03    0.16521E+02    0.13204E+02    0.10939E+06    0.15379E+01
  1539    0.56489E+03    0.16659E+02    0.13186E+02    0.10921E+06    0.53537E+00
  1540    0.56133E+03    0.16797E+02    0.13157E+02    0.10904E+06   -0.39412E+00
  1541    0.55779E+03    0.16936E+02    0.13114E+02    0.10887E+06   -0.12471E+01
  1542    0.55426E+03    0.17073E+02    0.13061E+02    0.10869E+06   -0.20202E+01
  1543    0.55074E+03    0.17210E+02    0.12995E+02    0.10852E+06   -0.27099E+01
  1544    0.54724E+03    0.17347E+02    0.12918E+02    0.10835E+06   -0.33128E+01
  1545    0.54376E+03    0.17482E+02    0.12830E+02    0.10817E+06   -0.38253E+01
  1546    0.54029E+03    0.17617E+02    0.12729E+02    0.10800E+06   -0.42442E+01
  1547    0.53684E+03    0.17752E+02    0.12618E+02    0.10783E+06   -0.45659E+01
  1548    0.53343E+03    0.17885E+02    0.12495E+02    0.10766E+06   -0.47870E+01
  1549    0.53003E+03    0.18018E+02    0.12361E+02    0.10749E+06   -0.49040E+01
  1550    0.52666E+03    0.18149E+02    0.12216E+02    0.10732E+06   -0.49135E+01
  1551    0.52330E+03    0.18280E+02    0.12059E+02    0.10715E+06   -0.48134E+01
  1552    0.51997E+03    0.18410E+02    0.11892E+02    0.10698E+06   -0.46071E+01
  1553    0.51666E+03    0.18539E+02    0.11716E+02    0.10681E+06   -0.42996E+01
  1554    0.51338E+03    0.18667E+02    0.11528E+02    0.10664E+06   -0.38957E+01
  1555    0.51012E+03    0.18793E+02    0.11329E+02    0.10647E+06   -0.34002E+01
  1556    0.50690E+03    0.18918E+02    0.11120E+02    0.10630E+06   -0.28178E+01
  1557    0.50370E+03    0.19042E+02    0.10902E+02    0.10613E+06   -0.21536E+01
  1558    0.50052E+03    0.19165E+02    0.10673E+02    0.10596E+06   -0.14123E+01
  1559    0.49739E+03    0.19285E+02    0.10435E+02    0.10579E+06   -0.59869E+00
  1560    0.49428E+03    0.19405E+02    0.10186E+02    0.10562E+06    0.28230E+00
  1561    0.49118E+03    0.19523E+02    0.99279E+01    0.10546E+06    0.12259E+01
  1562    0.48811E+03    0.19639E+02    0.96600E+01    0.10529E+06    0.22272E+01
  1563    0.48507E+03    0.19754E+02    0.93836E+01    0.10512E+06    0.32813E+01
  1564    0.48208E+03    0.19868E+02    0.90980E+01    0.10496E+06    0.43836E+01
  1565    0.47912E+03    0.19979E+02    0.88032E+01    0.10479E+06    0.55290E+01
  1566    0.47618E+03    0.20089E+02    0.85007E+01    0.10462E+06    0.67129E+01
  1567    0.47327E+03    0.20195E+02    0.81883E+01    0.10446E+06    0.79302E+01
  1568    0.47040E+03    0.20302E+02    0.78681E+01    0.10429E+06    0.91763E+01
  1569    0.46757E+03    0.20406E+02    0.75396E+01    0.10413E+06    0.10446E+02
  1570    0.46478E+03    0.20509E+02    0.72032E+01    0.10396E+06    0.11735E+02
  1571    0.46202E+03    0.20611E+02    0.68595E+01    0.10380E+06    0.13038E+02
  1572    0.45928E+03    0.20709E+02    0.65074E+01    0.10364E+06    0.14351E+02
  1573    0.45658E+03    0.20806E+02    0.61479E+01    0.10347E+06    0.15668E+02
  1574    0.45394E+03    0.20900E+02    0.57811E+01    0.10331E+06    0.16984E+02
  1575    0.45132E+03    0.20993E+02    0.54073E+01    0.10315E+06    0.18296E+02
  1576    0.44874E+03    0.21081E+02    0.50265E+01    0.10298E+06    0.19597E+02
  1577    0.44619E+03    0.21169E+02    0.46389E+01    0.10282E+06    0.20884E+02
  1578    0.44369E+03    0.21255E+02    0.42450E+01    0.10266E+06    0.22151E+02
  1579    0.44122E+03    0.21337E+02    0.38446E+01    0.10250E+06    0.23393E+02
  1580    0.43879E+03    0.21419E+02    0.34382E+01    0.10233E+06    0.24606E+02
  1581    0.43639E+03    0.21497E+02    0.30258E+01    0.10217E+06    0.25785E+02
  1582    0.43404E+03    0.21574E+02    0.26077E+01    0.10201E+06    0.26925E+02
  1583    0.43172E+03    0.21646E+02    0.21841E+01    0.10185E+06    0.28021E+02
  1584    0.42945E+03    0.21718E+02    0.17550E+01    0.10169E+06    0.29068E+02
  1585    0.42721E+03    0.21787E+02    0.13209E+01    0.10153E+06    0.30061E+02
  1586    0.42501E+03    0.21853E+02    0.88196E+00    0.10137E+06    0.30996E+02
  1587    0.42286E+03    0.21917E+02    0.43808E+00    0.10121E+06    0.31868E+02
  1588    0.42075E+03    0.21978E+02   -0.10322E-01    0.10105E+06    0.32672E+02
  1589    0.41867E+03    0.22036E+02   -0.46301E+00    0.10089E+06    0.33403E+02
  1590    0.41664E+03    0.22092E+02   -0.91980E+00    0.10073E+06    0.34056E+02
  1591    0.41465E+03    0.22145E+02   -0.13805E+01    0.10057E+06    0.34627E+02
  1592    0.41270E+03    0.22196E+02   -0.18447E+01    0.10042E+06    0.35110E+02
  1593    0.41079E+03    0.22244E+02   -0.23127E+01    0.10026E+06    0.35501E+02
  1594    0.40891E+03    0.22290E+02   -0.27839E+01    0.10010E+06    0.35794E+02
  1595    0.40709E+03    0.22333E+02   -0.32579E+01    0.99944E+05    0.35986E+02
  1596    0.40531E+03    0.22373E+02   -0.37348E+01    0.99787E+05    0.36071E+02
  1597    0.40356E+03    0.22410E+02   -0.42143E+01    0.99630E+05    0.36044E+02
  1598    0.40186E+03    0.22444E+02   -0.46961E+01    0.99474E+05    0.35901E+02
  1599    0.40020E+03    0.22476E+02   -0.51801E+01    0.99318E+05    0.35637E+02
  1600    0.39858E+03    0.22505E+02   -0.56661E+01    0.99162E+05    0.35246E+02
  1601    0.39700E+03    0.22532E+02   -0.61539E+01    0.99006E+05    0.34726E+02
  1602    0.39546E+03    0.22555E+02   -0.66431E+01    0.98851E+05    0.34081E+02
  1603    0.39397E+03    0.22575E+02   -0.71339E+01    0.98696E+05    0.33315E+02
  1604    0.39252E+03    0.22592E+02   -0.76261E+01    0.98541E+05    0.32434E+02
  1605    0.39111E+03    0.22607E+02   -0.81186E+01    0.98387E+05    0.31444E+02
  1606    0.38974E+03    0.22619E+02   -0.86125E+01    0.98232E+05    0.30350E+02
  1607    0.38841E+03    0.22629E+02   -0.91072E+01    0.98078E+05    0.29157E+02
  1608    0.38712E+03    0.22636E+02   -0.96012E+01    0.97925E+05    0.27870E+02
  1609    0.38588E+03    0.22639E+02   -0.10096E+02    0.97772E+05    0.26495E+02
  1610    0.38468E+03    0.22639E+02   -0.10591E+02    0.97618E+05    0.25038E+02
  1611    0.38351E+03    0.22637E+02   -0.11085E+02    0.97466E+05    0.23503E+02
  1612    0.38239E+03    0.22631E+02   -0.11579E+02    0.97313E+05    0.21897E+02
  1613    0.38130E+03    0.22623E+02   -0.12072E+02    0.97161E+05    0.20224E+02
  1614    0.38026E+03    0.22613E+02   -0.12564E+02    0.97009E+05    0.18489E+02
  1615    0.37926E+03    0.22600E+02   -0.13055E+02    0.96857E+05    0.16699E+02
  1616    0.37829E+03    0.22583E+02   -0.13545E+02    0.96706E+05    0.14858E+02
  1617    0.37736E+03    0.22565E+02   -0.14033E+02    0.96555E+05    0.12972E+02
  1618    0.37648E+03    0.22543E+02   -0.14519E+02    0.96404E+05    0.11047E+02
  1619    0.37562E+03    0.22518E+02   -0.15004E+02    0.96253E+05    0.90865E+01
  1620    0.37482E+03    0.22491E+02   -0.15486E+02    0.96103E+05    0.70974E+01
  1621    0.37405E+03    0.22460E+02   -0.15966E+02    0.95953E+05    0.50847E+01
  1622    0.37331E+03    0.22427E+02   -0.16444E+02    0.95803E+05    0.30537E+01
  1623    0.37261E+03    0.22392E+02   -0.16920E+02    0.95654E+05    0.10097E+01
  1624    0.37196E+03    0.22354E+02   -0.17392E+02    0.95505E+05   -0.10418E+01
  1625    0.37134E+03    0.22312E+02   -0.17861E+02    0.95356E+05   -0.30955E+01
  1626    0.37075E+03    0.22269E+02   -0.18328E+02    0.95207E+05   -0.51460E+01
  1627    0.37020E+03    0.22222E+02   -0.18790E+02    0.95058E+05   -0.71880E+01
  1628    0.36968E+03    0.22174E+02   -0.19250E+02    0.94910E+05   -0.92161E+01
  1629    0.36920E+03    0.22122E+02   -0.19705E+02    0.94762E+05   -0.11225E+02
  1630    0.36876E+03    0.22068E+02   -0.20157E+02    0.94615E+05   -0.13209E+02
  1631    0.36834E+03    0.22011E+02   -0.20604E+02    0.94467E+05   -0.15163E+02
  1632    0.36797E+03    0.21951E+02   -0.21048E+02    0.94320E+05   -0.17082E+02
  1633    0.36763E+03    0.21890E+02   -0.21487E+02    0.94174E+05   -0.18960E+02
  1634    0.36733E+03    0.21825E+02   -0.21921E+02    0.94027E+05   -0.20792E+02
  1635    0.36706E+03    0.21759E+02   -0.22350E+02    0.93881E+05   -0.22572E+02
  1636    0.36681E+03    0.21689E+02   -0.22775E+02    0.93735E+05   -0.24296E+02
  1637    0.36660E+03    0.21617E+02   -0.23195E+02    0.93589E+05   -0.25957E+02
  1638    0.36642E+03    0.21544E+02   -0.23610E+02    0.93444E+05   -0.27551E+02
  1639    0.36628E+03    0.21467E+02   -0.24018E+02    0.93298E+05   -0.29072E+02
  1640    0.36616E+03    0.21388E+02   -0.24423E+02    0.93153E+05   -0.30515E+02
  1641    0.36607E+03    0.21306E+02   -0.24821E+02    0.93009E+05   -0.31874E+02
  1642    0.36601E+03    0.21223E+02   -0.25212E+02    0.92864E+05   -0.33143E+02
  1643    0.36598E+03    0.21138E+02   -0.25599E+02    0.92720E+05   -0.34319E+02
  1644    0.36597E+03    0.21049E+02   -0.25981E+02    0.92576E+05   -0.35395E+02
  1645    0.36599E+03    0.20959E+02   -0.26355E+02    0.92432E+05   -0.36365E+02
  1646    0.36603E+03    0.20867E+02   -0.26723E+02    0.92289E+05   -0.37225E+02
  1647    0.36612E+03    0.20772E+02   -0.27084E+02    0.92146E+05   -0.37969E+02
  1648    0.36622E+03    0.20676E+02   -0.27440E+02    0.92003E+05   -0.38592E+02
  1649    0.36635E+03    0.20577E+02   -0.27789E+02    0.91860E+05   -0.39089E+02
  1650    0.36650E+03    0.20476E+02   -0.28130E+02    0.91718E+05   -0.39453E+02
