#    L    TT             EE             TE             PP             TP          
  2718    0.69335E-11    0.17171E-12   -0.38708E-12    0.36841E-08    0.40919E-12
  2719    0.69173E-11    0.17071E-12   -0.38171E-12    0.36807E-08    0.40776E-12
  2720    0.69011E-11    0.16972E-12   -0.37634E-12    0.36774E-08    0.40633E-12
  2721    0.68845E-11    0.16876E-12   -0.37099E-12    0.36740E-08    0.40489E-12
  2722    0.68676E-11    0.16783E-12   -0.36565E-12    0.36707E-08    0.40345E-12
  2723    0.68505E-11    0.16693E-12   -0.36031E-12    0.36674E-08    0.40200E-12
  2724    0.68332E-11    0.16607E-12   -0.35497E-12    0.36640E-08    0.40055E-12
  2725    0.68157E-11    0.16521E-12   -0.34966E-12    0.36607E-08    0.39910E-12
  2726    0.67979E-11    0.16438E-12   -0.34436E-12    0.36574E-08    0.39764E-12
  2727    0.67799E-11    0.16358E-12   -0.33907E-12    0.36541E-08    0.39617E-12
  2728    0.67616E-11    0.16282E-12   -0.33380E-12    0.36508E-08    0.39470E-12
  2729    0.67431E-11    0.16207E-12   -0.32854E-12    0.36474E-08    0.39323E-12
  2730    0.67245E-11    0.16136E-12   -0.32331E-12    0.36441E-08    0.39176E-12
  2731    0.67055E-11    0.16067E-12   -0.31809E-12    0.36408E-08    0.39028E-12
  2732    0.66864E-11    0.16000E-12   -0.31291E-12    0.36375E-08    0.38879E-12
  2733    0.66670E-11    0.15937E-12   -0.30775E-12    0.36342E-08    0.38731E-12
  2734    0.66474E-11    0.15875E-12   -0.30261E-12    0.36310E-08    0.38582E-12
  2735    0.66276E-11    0.15817E-12   -0.29751E-12    0.36277E-08    0.38433E-12
  2736    0.66076E-11    0.15762E-12   -0.29243E-12    0.36244E-08    0.38283E-12
  2737    0.65874E-11    0.15708E-12   -0.28739E-12    0.36211E-08    0.38133E-12
  2738    0.65669E-11    0.15657E-12   -0.28236E-12    0.36178E-08    0.37983E-12
  2739    0.65462E-11    0.15609E-12   -0.27739E-12    0.36146E-08    0.37833E-12
  2740    0.65255E-11    0.15563E-12   -0.27243E-12    0.36113E-08    0.37682E-12
  2741    0.65045E-11    0.15521E-12   -0.26752E-12    0.36080E-08    0.37532E-12
  2742    0.64833E-11    0.15480E-12   -0.26266E-12    0.36048E-08    0.37380E-12
  2743    0.64619E-11    0.15442E-12   -0.25783E-12    0.36015E-08    0.37229E-12
  2744    0.64405E-11    0.15405E-12   -0.25303E-12    0.35982E-08    0.37078E-12
  2745    0.64187E-11    0.15374E-12   -0.24828E-12    0.35950E-08    0.36926E-12
  2746    0.63968E-11    0.15343E-12   -0.24358E-12    0.35917E-08    0.36774E-12
  2747    0.63748E-11    0.15315E-12   -0.23891E-12    0.35885E-08    0.36622E-12
  2748    0.63525E-11    0.15289E-12   -0.23430E-12    0.35853E-08    0.36469E-12
  2749    0.63301E-11    0.15266E-12   -0.22972E-12    0.35820E-08    0.36317E-12
  2750    0.63076E-11    0.15246E-12   -0.22520E-12    0.35788E-08    0.36164E-12
  2751    0.62849E-11    0.15228E-12   -0.22073E-12    0.35755E-08    0.36011E-12
  2752    0.62620E-11    0.15212E-12   -0.21632E-12    0.35723E-08    0.35858E-12
  2753    0.62390E-11    0.15198E-12   -0.21195E-12    0.35691E-08    0.35705E-12
  2754    0.62160E-11    0.15186E-12   -0.20763E-12    0.35659E-08    0.35552E-12
  2755    0.61926E-11    0.15177E-12   -0.20337E-12    0.35627E-08    0.35399E-12
  2756    0.61693E-11    0.15171E-12   -0.19917E-12    0.35594E-08    0.35246E-12
  2757    0.61458E-11    0.15165E-12   -0.19502E-12    0.35562E-08    0.35092E-12
  2758    0.61222E-11    0.15164E-12   -0.19092E-12    0.35530E-08    0.34939E-12
  2759    0.60985E-11    0.15164E-12   -0.18689E-12    0.35498E-08    0.34785E-12
  2760    0.60746E-11    0.15166E-12   -0.18292E-12    0.35466E-08    0.34632E-12
  2761    0.60506E-11    0.15170E-12   -0.17899E-12    0.35434E-08    0.34478E-12
  2762    0.60267E-11    0.15176E-12   -0.17515E-12    0.35402E-08    0.34324E-12
  2763    0.60025E-11    0.15185E-12   -0.17134E-12    0.35371E-08    0.34171E-12
  2764    0.59782E-11    0.15195E-12   -0.16761E-12    0.35339E-08    0.34017E-12
  2765    0.59539E-11    0.15207E-12   -0.16395E-12    0.35307E-08    0.33863E-12
  2766    0.59295E-11    0.15220E-12   -0.16035E-12    0.35275E-08    0.33710E-12
  2767    0.59050E-11    0.15237E-12   -0.15681E-12    0.35243E-08    0.33556E-12
  2768    0.58804E-11    0.15256E-12   -0.15334E-12    0.35212E-08    0.33403E-12
  2769    0.58557E-11    0.15276E-12   -0.14993E-12    0.35180E-08    0.33250E-12
  2770    0.58310E-11    0.15297E-12   -0.14661E-12    0.35148E-08    0.33096E-12
  2771    0.58063E-11    0.15321E-12   -0.14335E-12    0.35117E-08    0.32943E-12
  2772    0.57815E-11    0.15346E-12   -0.14015E-12    0.35085E-08    0.32790E-12
  2773    0.57566E-11    0.15373E-12   -0.13699E-12    0.35054E-08    0.32637E-12
  2774    0.57317E-11    0.15402E-12   -0.13394E-12    0.35022E-08    0.32484E-12
  2775    0.57068E-11    0.15431E-12   -0.13092E-12    0.34991E-08    0.32332E-12
  2776    0.56818E-11    0.15464E-12   -0.12801E-12    0.34959E-08    0.32179E-12
  2777    0.56567E-11    0.15497E-12   -0.12516E-12    0.34928E-08    0.32027E-12
  2778    0.56317E-11    0.15532E-12   -0.12238E-12    0.34896E-08    0.31875E-12
  2779    0.56065E-11    0.15569E-12   -0.11966E-12    0.34865E-08    0.31723E-12
  2780    0.55815E-11    0.15606E-12   -0.11702E-12    0.34834E-08    0.31571E-12
  2781    0.55564E-11    0.15645E-12   -0.11446E-12    0.34802E-08    0.31419E-12
  2782    0.55314E-11    0.15686E-12   -0.11196E-12    0.34771E-08    0.31268E-12
  2783    0.55064E-11    0.15728E-12   -0.10954E-12    0.34740E-08    0.31117E-12
  2784    0.54813E-11    0.15771E-12   -0.10720E-12    0.34709E-08    0.30966E-12
  2785    0.54563E-11    0.15817E-12   -0.10493E-12    0.34678E-08    0.30816E-12
  2786    0.54313E-11    0.15862E-12   -0.10272E-12    0.34647E-08    0.30666E-12
  2787    0.54062E-11    0.15909E-12   -0.10060E-12    0.34616E-08    0.30516E-12
  2788    0.53811E-11    0.15957E-12   -0.98542E-13    0.34585E-08    0.30366E-12
  2789    0.53561E-11    0.16006E-12   -0.96570E-13    0.34554E-08    0.30217E-12
  2790    0.53313E-11    0.16057E-12   -0.94666E-13    0.34523E-08    0.30068E-12
  2791    0.53061E-11    0.16107E-12   -0.92837E-13    0.34492E-08    0.29920E-12
  2792    0.52814E-11    0.16160E-12   -0.91083E-13    0.34461E-08    0.29772E-12
  2793    0.52565E-11    0.16214E-12   -0.89404E-13    0.34430E-08    0.29624E-12
  2794    0.52317E-11    0.16267E-12   -0.87797E-13    0.34399E-08    0.29477E-12
  2795    0.52069E-11    0.16321E-12   -0.86266E-13    0.34368E-08    0.29330E-12
  2796    0.51822E-11    0.16377E-12   -0.84807E-13    0.34337E-08    0.29183E-12
  2797    0.51576E-11    0.16434E-12   -0.83425E-13    0.34307E-08    0.29037E-12
  2798    0.51331E-11    0.16491E-12   -0.82116E-13    0.34276E-08    0.28891E-12
  2799    0.51087E-11    0.16548E-12   -0.80880E-13    0.34245E-08    0.28746E-12
  2800    0.50841E-11    0.16607E-12   -0.79717E-13    0.34215E-08    0.28602E-12
  2801    0.50599E-11    0.16666E-12   -0.78630E-13    0.34184E-08    0.28458E-12
  2802    0.50355E-11    0.16726E-12   -0.77615E-13    0.34154E-08    0.28314E-12
  2803    0.50115E-11    0.16785E-12   -0.76673E-13    0.34123E-08    0.28171E-12
  2804    0.49874E-11    0.16845E-12   -0.75802E-13    0.34093E-08    0.28028E-12
  2805    0.49635E-11    0.16907E-12   -0.75005E-13    0.34062E-08    0.27886E-12
  2806    0.49396E-11    0.16967E-12   -0.74280E-13    0.34032E-08    0.27745E-12
  2807    0.49158E-11    0.17029E-12   -0.73627E-13    0.34001E-08    0.27604E-12
  2808    0.48922E-11    0.17091E-12   -0.73043E-13    0.33971E-08    0.27464E-12
  2809    0.48687E-11    0.17152E-12   -0.72532E-13    0.33941E-08    0.27324E-12
  2810    0.48453E-11    0.17215E-12   -0.72089E-13    0.33910E-08    0.27185E-12
  2811    0.48220E-11    0.17278E-12   -0.71717E-13    0.33880E-08    0.27046E-12
  2812    0.47988E-11    0.17340E-12   -0.71415E-13    0.33850E-08    0.26908E-12
  2813    0.47758E-11    0.17402E-12   -0.71181E-13    0.33820E-08    0.26770E-12
  2814    0.47528E-11    0.17465E-12   -0.71017E-13    0.33789E-08    0.26634E-12
  2815    0.47300E-11    0.17528E-12   -0.70917E-13    0.33759E-08    0.26497E-12
  2816    0.47073E-11    0.17590E-12   -0.70887E-13    0.33729E-08    0.26362E-12
  2817    0.46848E-11    0.17653E-12   -0.70921E-13    0.33699E-08    0.26227E-12
  2818    0.46625E-11    0.17715E-12   -0.71021E-13    0.33669E-08    0.26093E-12
  2819    0.46403E-11    0.17777E-12   -0.71188E-13    0.33639E-08    0.25959E-12
  2820    0.46182E-11    0.17840E-12   -0.71418E-13    0.33609E-08    0.25826E-12
  2821    0.45963E-11    0.17901E-12   -0.71710E-13    0.33579E-08    0.25693E-12
  2822    0.45746E-11    0.17963E-12   -0.72068E-13    0.33549E-08    0.25562E-12
  2823    0.45532E-11    0.18025E-12   -0.72486E-13    0.33519E-08    0.25431E-12
  2824    0.45317E-11    0.18087E-12   -0.72968E-13    0.33489E-08    0.25300E-12
  2825    0.45105E-11    0.18146E-12   -0.73510E-13    0.33460E-08    0.25171E-12
  2826    0.44894E-11    0.18208E-12   -0.74113E-13    0.33430E-08    0.25042E-12
  2827    0.44685E-11    0.18267E-12   -0.74775E-13    0.33400E-08    0.24914E-12
  2828    0.44477E-11    0.18326E-12   -0.75496E-13    0.33370E-08    0.24786E-12
  2829    0.44272E-11    0.18385E-12   -0.76275E-13    0.33341E-08    0.24659E-12
  2830    0.44068E-11    0.18443E-12   -0.77111E-13    0.33311E-08    0.24533E-12
  2831    0.43865E-11    0.18501E-12   -0.78002E-13    0.33281E-08    0.24408E-12
  2832    0.43665E-11    0.18558E-12   -0.78948E-13    0.33252E-08    0.24283E-12
  2833    0.43467E-11    0.18613E-12   -0.79945E-13    0.33222E-08    0.24160E-12
  2834    0.43270E-11    0.18669E-12   -0.81002E-13    0.33193E-08    0.24037E-12
  2835    0.43077E-11    0.18723E-12   -0.82117E-13    0.33163E-08    0.23914E-12
  2836    0.42883E-11    0.18778E-12   -0.83271E-13    0.33134E-08    0.23793E-12
  2837    0.42693E-11    0.18830E-12   -0.84475E-13    0.33104E-08    0.23672E-12
  2838    0.42505E-11    0.18883E-12   -0.85728E-13    0.33075E-08    0.23552E-12
  2839    0.42318E-11    0.18936E-12   -0.87030E-13    0.33045E-08    0.23433E-12
  2840    0.42133E-11    0.18986E-12   -0.88381E-13    0.33016E-08    0.23314E-12
  2841    0.41951E-11    0.19036E-12   -0.89782E-13    0.32987E-08    0.23197E-12
  2842    0.41770E-11    0.19085E-12   -0.91233E-13    0.32957E-08    0.23080E-12
  2843    0.41592E-11    0.19132E-12   -0.92714E-13    0.32928E-08    0.22964E-12
  2844    0.41416E-11    0.19179E-12   -0.94244E-13    0.32899E-08    0.22849E-12
  2845    0.41241E-11    0.19225E-12   -0.95815E-13    0.32870E-08    0.22735E-12
  2846    0.41069E-11    0.19270E-12   -0.97435E-13    0.32841E-08    0.22621E-12
  2847    0.40899E-11    0.19314E-12   -0.99086E-13    0.32812E-08    0.22509E-12
  2848    0.40730E-11    0.19357E-12   -0.10078E-12    0.32782E-08    0.22397E-12
  2849    0.40564E-11    0.19399E-12   -0.10252E-12    0.32753E-08    0.22286E-12
  2850    0.40402E-11    0.19438E-12   -0.10427E-12    0.32724E-08    0.22176E-12
  2851    0.40239E-11    0.19477E-12   -0.10608E-12    0.32695E-08    0.22067E-12
  2852    0.40079E-11    0.19515E-12   -0.10792E-12    0.32666E-08    0.21958E-12
  2853    0.39923E-11    0.19551E-12   -0.10980E-12    0.32637E-08    0.21851E-12
  2854    0.39768E-11    0.19587E-12   -0.11170E-12    0.32609E-08    0.21744E-12
  2855    0.39614E-11    0.19621E-12   -0.11363E-12    0.32580E-08    0.21639E-12
  2856    0.39463E-11    0.19654E-12   -0.11560E-12    0.32551E-08    0.21534E-12
  2857    0.39315E-11    0.19684E-12   -0.11759E-12    0.32522E-08    0.21430E-12
  2858    0.39168E-11    0.19715E-12   -0.11961E-12    0.32493E-08    0.21327E-12
  2859    0.39023E-11    0.19744E-12   -0.12165E-12    0.32464E-08    0.21225E-12
  2860    0.38881E-11    0.19772E-12   -0.12372E-12    0.32436E-08    0.21124E-12
  2861    0.38741E-11    0.19797E-12   -0.12584E-12    0.32407E-08    0.21024E-12
  2862    0.38604E-11    0.19822E-12   -0.12795E-12    0.32378E-08    0.20924E-12
  2863    0.38467E-11    0.19846E-12   -0.13009E-12    0.32350E-08    0.20826E-12
  2864    0.38334E-11    0.19867E-12   -0.13226E-12    0.32321E-08    0.20728E-12
  2865    0.38202E-11    0.19888E-12   -0.13444E-12    0.32293E-08    0.20632E-12
  2866    0.38073E-11    0.19906E-12   -0.13664E-12    0.32264E-08    0.20536E-12
  2867    0.37946E-11    0.19924E-12   -0.13887E-12    0.32235E-08    0.20441E-12
  2868    0.37821E-11    0.19940E-12   -0.14109E-12    0.32207E-08    0.20347E-12
  2869    0.37698E-11    0.19954E-12   -0.14334E-12    0.32179E-08    0.20254E-12
  2870    0.37578E-11    0.19967E-12   -0.14561E-12    0.32150E-08    0.20162E-12
  2871    0.37459E-11    0.19978E-12   -0.14789E-12    0.32122E-08    0.20071E-12
  2872    0.37343E-11    0.19988E-12   -0.15018E-12    0.32093E-08    0.19981E-12
  2873    0.37230E-11    0.19996E-12   -0.15247E-12    0.32065E-08    0.19892E-12
  2874    0.37119E-11    0.20003E-12   -0.15479E-12    0.32037E-08    0.19804E-12
  2875    0.37008E-11    0.20006E-12   -0.15710E-12    0.32008E-08    0.19716E-12
  2876    0.36901E-11    0.20009E-12   -0.15943E-12    0.31980E-08    0.19630E-12
  2877    0.36795E-11    0.20011E-12   -0.16175E-12    0.31952E-08    0.19545E-12
  2878    0.36691E-11    0.20012E-12   -0.16408E-12    0.31924E-08    0.19460E-12
  2879    0.36591E-11    0.20009E-12   -0.16642E-12    0.31896E-08    0.19377E-12
  2880    0.36491E-11    0.20007E-12   -0.16876E-12    0.31868E-08    0.19294E-12
  2881    0.36394E-11    0.20002E-12   -0.17110E-12    0.31839E-08    0.19212E-12
  2882    0.36299E-11    0.19995E-12   -0.17345E-12    0.31811E-08    0.19132E-12
  2883    0.36206E-11    0.19988E-12   -0.17579E-12    0.31783E-08    0.19052E-12
  2884    0.36115E-11    0.19979E-12   -0.17812E-12    0.31755E-08    0.18973E-12
  2885    0.36026E-11    0.19969E-12   -0.18047E-12    0.31727E-08    0.18896E-12
  2886    0.35940E-11    0.19957E-12   -0.18280E-12    0.31699E-08    0.18819E-12
  2887    0.35854E-11    0.19941E-12   -0.18512E-12    0.31671E-08    0.18743E-12
  2888    0.35771E-11    0.19926E-12   -0.18744E-12    0.31644E-08    0.18668E-12
  2889    0.35690E-11    0.19907E-12   -0.18975E-12    0.31616E-08    0.18595E-12
  2890    0.35611E-11    0.19888E-12   -0.19206E-12    0.31588E-08    0.18522E-12
  2891    0.35533E-11    0.19867E-12   -0.19433E-12    0.31560E-08    0.18450E-12
  2892    0.35458E-11    0.19845E-12   -0.19661E-12    0.31532E-08    0.18379E-12
  2893    0.35383E-11    0.19821E-12   -0.19888E-12    0.31505E-08    0.18309E-12
  2894    0.35312E-11    0.19795E-12   -0.20117E-12    0.31477E-08    0.18240E-12
  2895    0.35242E-11    0.19767E-12   -0.20341E-12    0.31449E-08    0.18172E-12
  2896    0.35173E-11    0.19739E-12   -0.20564E-12    0.31422E-08    0.18105E-12
  2897    0.35108E-11    0.19708E-12   -0.20788E-12    0.31394E-08    0.18039E-12
  2898    0.35043E-11    0.19676E-12   -0.21009E-12    0.31366E-08    0.17975E-12
  2899    0.34980E-11    0.19643E-12   -0.21227E-12    0.31339E-08    0.17911E-12
  2900    0.34919E-11    0.19607E-12   -0.21442E-12    0.31311E-08    0.17848E-12
  2901    0.34859E-11    0.19571E-12   -0.21657E-12    0.31284E-08    0.17786E-12
  2902    0.34802E-11    0.19533E-12   -0.21871E-12    0.31256E-08    0.17725E-12
  2903    0.34746E-11    0.19492E-12   -0.22082E-12    0.31229E-08    0.17665E-12
  2904    0.34691E-11    0.19452E-12   -0.22290E-12    0.31201E-08    0.17606E-12
  2905    0.34637E-11    0.19409E-12   -0.22495E-12    0.31174E-08    0.17548E-12
  2906    0.34586E-11    0.19363E-12   -0.22699E-12    0.31147E-08    0.17491E-12
  2907    0.34537E-11    0.19317E-12   -0.22901E-12    0.31119E-08    0.17436E-12
  2908    0.34488E-11    0.19271E-12   -0.23100E-12    0.31092E-08    0.17381E-12
  2909    0.34440E-11    0.19223E-12   -0.23296E-12    0.31065E-08    0.17327E-12
  2910    0.34396E-11    0.19172E-12   -0.23490E-12    0.31037E-08    0.17274E-12
  2911    0.34352E-11    0.19120E-12   -0.23680E-12    0.31010E-08    0.17222E-12
  2912    0.34310E-11    0.19068E-12   -0.23869E-12    0.30983E-08    0.17171E-12
  2913    0.34268E-11    0.19013E-12   -0.24054E-12    0.30956E-08    0.17121E-12
  2914    0.34228E-11    0.18959E-12   -0.24236E-12    0.30929E-08    0.17072E-12
  2915    0.34189E-11    0.18901E-12   -0.24417E-12    0.30902E-08    0.17024E-12
  2916    0.34153E-11    0.18843E-12   -0.24593E-12    0.30874E-08    0.16977E-12
  2917    0.34116E-11    0.18782E-12   -0.24765E-12    0.30847E-08    0.16931E-12
  2918    0.34081E-11    0.18722E-12   -0.24937E-12    0.30820E-08    0.16886E-12
  2919    0.34047E-11    0.18658E-12   -0.25103E-12    0.30793E-08    0.16842E-12
  2920    0.34013E-11    0.18595E-12   -0.25267E-12    0.30766E-08    0.16798E-12
  2921    0.33983E-11    0.18530E-12   -0.25426E-12    0.30740E-08    0.16756E-12
  2922    0.33953E-11    0.18464E-12   -0.25582E-12    0.30713E-08    0.16715E-12
  2923    0.33923E-11    0.18395E-12   -0.25736E-12    0.30686E-08    0.16675E-12
  2924    0.33896E-11    0.18326E-12   -0.25884E-12    0.30659E-08    0.16635E-12
  2925    0.33869E-11    0.18257E-12   -0.26030E-12    0.30632E-08    0.16597E-12
  2926    0.33843E-11    0.18186E-12   -0.26172E-12    0.30605E-08    0.16559E-12
  2927    0.33817E-11    0.18112E-12   -0.26310E-12    0.30578E-08    0.16523E-12
  2928    0.33793E-11    0.18036E-12   -0.26444E-12    0.30552E-08    0.16487E-12
  2929    0.33770E-11    0.17966E-12   -0.26575E-12    0.30525E-08    0.16452E-12
  2930    0.33749E-11    0.17890E-12   -0.26702E-12    0.30498E-08    0.16419E-12
  2931    0.33727E-11    0.17813E-12   -0.26825E-12    0.30472E-08    0.16386E-12
  2932    0.33707E-11    0.17736E-12   -0.26943E-12    0.30445E-08    0.16354E-12
  2933    0.33687E-11    0.17657E-12   -0.27060E-12    0.30418E-08    0.16323E-12
  2934    0.33667E-11    0.17578E-12   -0.27172E-12    0.30392E-08    0.16293E-12
  2935    0.33649E-11    0.17497E-12   -0.27278E-12    0.30365E-08    0.16264E-12
  2936    0.33631E-11    0.17415E-12   -0.27379E-12    0.30339E-08    0.16235E-12
  2937    0.33614E-11    0.17333E-12   -0.27479E-12    0.30312E-08    0.16208E-12
  2938    0.33597E-11    0.17249E-12   -0.27572E-12    0.30286E-08    0.16182E-12
  2939    0.33582E-11    0.17165E-12   -0.27662E-12    0.30259E-08    0.16156E-12
  2940    0.33568E-11    0.17080E-12   -0.27749E-12    0.30233E-08    0.16131E-12
  2941    0.33552E-11    0.16994E-12   -0.27831E-12    0.30207E-08    0.16108E-12
  2942    0.33538E-11    0.16908E-12   -0.27908E-12    0.30180E-08    0.16085E-12
  2943    0.33524E-11    0.16820E-12   -0.27982E-12    0.30154E-08    0.16063E-12
  2944    0.33511E-11    0.16732E-12   -0.28051E-12    0.30128E-08    0.16041E-12
  2945    0.33499E-11    0.16642E-12   -0.28116E-12    0.30101E-08    0.16021E-12
  2946    0.33486E-11    0.16553E-12   -0.28176E-12    0.30075E-08    0.16002E-12
  2947    0.33474E-11    0.16463E-12   -0.28233E-12    0.30049E-08    0.15983E-12
  2948    0.33463E-11    0.16371E-12   -0.28284E-12    0.30023E-08    0.15966E-12
  2949    0.33450E-11    0.16280E-12   -0.28331E-12    0.29997E-08    0.15949E-12
  2950    0.33440E-11    0.16187E-12   -0.28375E-12    0.29970E-08    0.15933E-12
  2951    0.33429E-11    0.16094E-12   -0.28414E-12    0.29944E-08    0.15918E-12
  2952    0.33419E-11    0.16001E-12   -0.28449E-12    0.29918E-08    0.15903E-12
  2953    0.33408E-11    0.15908E-12   -0.28478E-12    0.29892E-08    0.15890E-12
  2954    0.33397E-11    0.15813E-12   -0.28505E-12    0.29866E-08    0.15877E-12
  2955    0.33388E-11    0.15718E-12   -0.28525E-12    0.29840E-08    0.15866E-12
  2956    0.33377E-11    0.15623E-12   -0.28542E-12    0.29814E-08    0.15855E-12
